user_id,order_id,Date,Amount,Merchant_id,Purchase_status
42943464,6202197710,07/07/2020,"20,000",12,
44862149,6203732313,07/07/2020,"50,000",13,
51372601,6201501908,07/07/2020,"50,000",12,
45972324,6205893143,07/07/2020,"10,000",12,
1013691,6202822920,07/07/2020,"10,000",13,
53996981,6209479795,07/07/2020,"10,000",12,
45756118,6201681546,07/07/2020,"20,000",12,
38906062,6210315082,07/07/2020,"50,000",12,
40563384,6201715228,07/07/2020,"200,000",14,Mua h_
49357885,6206519463,07/07/2020,"50,000",12,
41590311,6208524710,07/07/2020,"50,000",12,
50905699,6206262428,07/07/2020,"30,000",14,
41021498,6207849590,07/07/2020,"100,000",13,Mua h_
40786040,6202070767,07/07/2020,"50,000",13,
40281315,6197330106,07/07/2020,"100,000",12,Mua h_
40218330,6208869101,07/07/2020,"20,000",12,
53758437,6200730362,07/07/2020,"100,000",12,Mua h_
19016512,6205725607,07/07/2020,"50,000",14,
9915077,6201911645,07/07/2020,"100,000",13,Mua h_
53052435,6203480127,07/07/2020,"100,000",13,Mua h_
53843915,6204500750,07/07/2020,"10,000",12,
41556347,6197318986,07/07/2020,"30,000",12,
47604493,6200753553,07/07/2020,"200,000",14,Mua h_
30978419,6207556059,07/07/2020,"50,000",12,
1279700,6204500812,07/07/2020,"10,000",12,
52626044,6208256915,07/07/2020,"20,000",14,
46232793,6208705801,07/07/2020,"200,000",12,Mua h_
44955538,6200280800,07/07/2020,"20,000",12,
49024885,6204088058,07/07/2020,"10,000",13,
44502020,6198393559,07/07/2020,"10,000",14,
56489351,6202295784,07/07/2020,"100,000",14,Mua h_
26080264,6201099189,07/07/2020,"10,000",12,
26514686,6205983334,07/07/2020,"50,000",14,
7177092,6209446934,07/07/2020,"10,000",14,
41177173,6213887169,08/07/2020,"30,000",13,
32209117,6226950370,08/07/2020,"20,000",13,
8410099,6218422855,08/07/2020,"20,000",13,
46205628,6220094267,08/07/2020,"20,000",12,
54585677,6226992215,08/07/2020,"20,000",12,
25018386,6225719953,08/07/2020,"20,000",12,
48387950,6210649954,08/07/2020,"50,000",13,
35785273,6210863431,08/07/2020,"10,000",13,
50531290,6218304699,08/07/2020,"30,000",13,
42864644,6212952196,08/07/2020,"20,000",13,
1647743,6226341223,08/07/2020,"20,000",13,
45248314,6218255187,08/07/2020,"30,000",12,
47638201,6212091191,08/07/2020,"20,000",14,
40255325,6224228388,08/07/2020,"200,000",13,Mua h_
38563498,6213452531,08/07/2020,"10,000",12,
47852901,6212213313,08/07/2020,"50,000",12,
56903215,6225131554,08/07/2020,"50,000",12,
55808546,6221615439,08/07/2020,"10,000",14,
17798353,6222544658,08/07/2020,"50,000",12,
49082821,6225167718,08/07/2020,"10,000",13,
34084297,6215092494,08/07/2020,"50,000",12,
50997995,6210777211,08/07/2020,"20,000",12,
48078757,6214662589,08/07/2020,"50,000",13,
27800880,6224850841,08/07/2020,"30,000",12,
54805507,6214325163,08/07/2020,"10,000",14,
40392165,6212130697,08/07/2020,"100,000",13,Mua h_
54525621,6224827872,08/07/2020,"100,000",15,Mua h_
1995275,6225881551,08/07/2020,"10,000",13,
31405879,6214423312,08/07/2020,"200,000",13,Mua h_
7813402,6217929538,08/07/2020,"300,000",13,Mua h_
2155077,6221838412,08/07/2020,"50,000",13,
46064955,6226897583,08/07/2020,"10,000",12,
56768131,6214595195,08/07/2020,"20,000",14,
50294062,6225542144,08/07/2020,"10,000",13,
42212663,6221672609,08/07/2020,"20,000",13,
45668663,6224078078,08/07/2020,"50,000",12,
36400680,6223415151,08/07/2020,"50,000",12,
51758872,6212513736,08/07/2020,"100,000",13,Mua h_
561160,6216599456,08/07/2020,"20,000",12,
38777453,6215404566,08/07/2020,"100,000",13,Mua h_
38500759,6227024468,08/07/2020,"500,000",12,Mua h_
50950969,6225807275,08/07/2020,"20,000",14,
38814543,6223409613,08/07/2020,"20,000",12,
43608273,6230436051,09/07/2020,"10,000",13,
49794629,6239546281,09/07/2020,"100,000",12,Mua h_
27820098,6232149761,09/07/2020,"20,000",12,
30225575,6239315994,09/07/2020,"10,000",13,
39533612,6232953442,09/07/2020,"20,000",12,
45665412,6239880099,09/07/2020,"20,000",12,
45896799,6229612633,09/07/2020,"200,000",12,Mua h_
45608752,6239099450,09/07/2020,"100,000",13,
4740210,6230793946,09/07/2020,"100,000",13,
43371826,6233779204,09/07/2020,"20,000",13,
43707461,6229884741,09/07/2020,"50,000",13,
41030132,6233505413,09/07/2020,"20,000",12,
33928468,6231538578,09/07/2020,"50,000",13,
56818981,6239264319,09/07/2020,"10,000",12,
51621077,6238622382,09/07/2020,"20,000",12,
44851997,6238297943,09/07/2020,"50,000",15,
21024554,6239369838,09/07/2020,"20,000",12,
54619775,6238913258,09/07/2020,"50,000",12,
50550895,6242194420,09/07/2020,"100,000",12,Mua h_
7133640,6233679628,09/07/2020,"20,000",13,
21000132,6239867054,09/07/2020,"100,000",13,Mua h_
56943052,6230554048,09/07/2020,"10,000",12,
56576649,6236882045,09/07/2020,"10,000",12,
49539494,6237526897,09/07/2020,"100,000",13,Mua h_
56754327,6240882743,09/07/2020,"20,000",12,
49883084,6229201972,09/07/2020,"100,000",13,Mua h_
51073314,6239113807,09/07/2020,"20,000",12,
47436558,6230412286,09/07/2020,"100,000",14,Mua h_
16404415,6240018470,09/07/2020,"100,000",12,Mua h_
51047005,6226219761,10/07/2020,"20,000",13,
33267981,6169934842,10/07/2020,"100,000",12,Mua h_
40151120,6167702190,10/07/2020,"30,000",14,
41869136,6212270079,10/07/2020,"20,000",12,
42404668,6215096680,10/07/2020,"50,000",12,
39069937,6227666862,10/07/2020,"50,000",15,
34731027,6245961386,10/07/2020,"100,000",12,
35527687,6244955455,10/07/2020,"100,000",12,
43274430,6252218124,10/07/2020,"20,000",14,
37266560,6251325537,10/07/2020,"10,000",12,
35908548,6250740368,10/07/2020,"10,000",13,
38627015,6246113640,10/07/2020,"50,000",12,
40685742,6247603801,10/07/2020,"20,000",13,
39646589,6254493591,10/07/2020,"50,000",14,
39687391,6249285273,10/07/2020,"50,000",12,
46122439,6248141356,10/07/2020,"30,000",12,
21334102,6245125752,10/07/2020,"10,000",13,Mua h_
57035459,6249463568,10/07/2020,"20,000",12,
54034267,6247634971,10/07/2020,"10,000",12,
44324514,6252211399,10/07/2020,"10,000",14,
56980159,6251465090,10/07/2020,"20,000",12,
56307196,6254348675,10/07/2020,"10,000",12,
42333365,6249730876,10/07/2020,"100,000",13,Mua h_
39330457,6245660450,10/07/2020,"30,000",14,
21617501,6243673706,10/07/2020,"30,000",13,
45501953,6249214940,10/07/2020,"10,000",14,
54296138,6247842343,10/07/2020,"10,000",14,
46279245,6166262827,10/07/2020,"10,000",12,
50642411,6169828274,10/07/2020,"10,000",12,
42444089,6173523958,10/07/2020,"50,000",14,
31688114,6173245710,10/07/2020,"10,000",13,
49294213,6175951715,10/07/2020,"100,000",14,Mua h_
1458272,6173272708,10/07/2020,"30,000",12,
53801254,6246758932,10/07/2020,"20,000",12,
19327584,6243713565,10/07/2020,"10,000",12,
57024467,6244320920,10/07/2020,"10,000",12,
51149830,6249258694,10/07/2020,"10,000",15,
36538467,6246783901,10/07/2020,"20,000",12,
56278762,6249161865,10/07/2020,"50,000",12,
41862237,6252477712,10/07/2020,"100,000",12,
18418017,6246495675,10/07/2020,"100,000",12,
41940828,6245869974,10/07/2020,"20,000",14,
48376476,6251540795,10/07/2020,"50,000",12,
40547172,6254634682,10/07/2020,"100,000",12,
52653583,6245096660,10/07/2020,"50,000",12,
32432597,6253447367,10/07/2020,"100,000",12,
47363705,6242862024,10/07/2020,"10,000",12,
18315486,6253048958,10/07/2020,"200,000",12,Mua h_
45189601,6252402038,10/07/2020,"20,000",12,
19021025,6254709418,10/07/2020,"10,000",14,
20041096,6169503260,10/07/2020,"50,000",13,
52389341,6251463420,10/07/2020,"100,000",12,
45658446,6244950492,10/07/2020,"100,000",12,
41790170,6247723218,10/07/2020,"50,000",13,
54499179,6254826209,10/07/2020,"20,000",12,
42229762,6248569555,10/07/2020,"20,000",12,
19785079,6260971606,11/07/2020,"10,000",14,
12116628,6256858535,11/07/2020,"100,000",12,
35848974,6263769737,11/07/2020,"100,000",12,
13835216,6261236637,11/07/2020,"30,000",13,
45623189,6265838174,11/07/2020,"100,000",13,
51573545,6265559912,11/07/2020,"20,000",12,
47062121,6265710335,11/07/2020,"20,000",12,
41229919,6257110824,11/07/2020,"50,000",13,
39619561,6258466136,11/07/2020,"20,000",12,
38230606,6260240983,11/07/2020,"100,000",13,
46929720,6264154787,11/07/2020,"10,000",12,
32921438,6265559202,11/07/2020,"50,000",12,
42951483,6264922533,11/07/2020,"50,000",12,
22329766,6259143838,11/07/2020,"30,000",13,
34156818,6258324649,11/07/2020,"50,000",14,Mua h_
54581975,6261712133,11/07/2020,"100,000",12,
43854519,6263659290,11/07/2020,"100,000",12,
1853028,6257387778,11/07/2020,"20,000",13,
25410215,6256535600,11/07/2020,"20,000",14,
47094618,6265621462,11/07/2020,"20,000",13,
43410330,6263871538,11/07/2020,"20,000",12,
45749127,6259587020,11/07/2020,"20,000",12,
39959354,6255576722,11/07/2020,"300,000",12,Mua h_
49957511,6265607664,11/07/2020,"10,000",12,
44826533,6260151663,11/07/2020,"20,000",12,
49008375,6256668176,11/07/2020,"100,000",14,
46031512,6255604316,11/07/2020,"50,000",12,
53542125,6260863730,11/07/2020,"10,000",12,
54353400,6257044740,11/07/2020,"100,000",12,
13300393,6263665988,11/07/2020,"20,000",12,
35245329,6265083513,11/07/2020,"50,000",14,
18987622,6258385593,11/07/2020,"50,000",13,
47381027,6263876741,11/07/2020,"100,000",12,Mua h_
39334122,6255796917,11/07/2020,"50,000",13,Mua h_
38368403,6265036623,11/07/2020,"100,000",13,Mua h_
41540712,6260900393,11/07/2020,"100,000",14,
26770087,6270908914,12/07/2020,"10,000",14,
1811779,6272797897,12/07/2020,"10,000",15,
41443259,6272554113,12/07/2020,"10,000",13,
55543852,6272872563,12/07/2020,"20,000",13,
45526857,6274139201,12/07/2020,"20,000",12,
3547044,6269118839,12/07/2020,"100,000",13,
27624546,6274905894,12/07/2020,"10,000",13,
46775844,6266706581,12/07/2020,"20,000",13,
14321672,6269684568,12/07/2020,"20,000",12,
46162928,6267506074,12/07/2020,"100,000",13,Mua h_
45971560,6272978754,12/07/2020,"10,000",14,
1020469,6271621308,12/07/2020,"50,000",13,
46647340,6270790462,12/07/2020,"50,000",12,
54596037,6268146625,12/07/2020,"200,000",13,Mua h_
56636150,6266653957,12/07/2020,"50,000",12,
51185508,6274613717,12/07/2020,"50,000",14,
53997597,6273645721,12/07/2020,"10,000",12,
42992906,6272389120,12/07/2020,"20,000",13,
47546554,6268791077,12/07/2020,"50,000",12,
29653000,6273983402,12/07/2020,"20,000",13,
43810653,6274520025,12/07/2020,"200,000",12,Mua h_
56740831,6266887459,12/07/2020,"100,000",12,
18369368,6272029603,12/07/2020,"50,000",12,
50745135,6266389021,12/07/2020,"10,000",14,
55457353,6275151296,12/07/2020,"50,000",14,
51329133,6274666070,12/07/2020,"20,000",12,
46624500,6266761523,12/07/2020,"20,000",14,
51984561,6275473712,12/07/2020,"20,000",12,
42613468,6272927482,12/07/2020,"20,000",12,
55527475,6274216843,12/07/2020,"10,000",14,
54784734,6274123686,12/07/2020,"20,000",13,
46323399,6274443089,12/07/2020,"50,000",12,
936612,6210554679,13/07/2020,"10,000",13,
55373893,6286703119,13/07/2020,"200,000",12,Mua h_
22863008,6279666749,13/07/2020,"50,000",13,
9489437,6277676777,13/07/2020,"20,000",12,
55819465,6284548754,13/07/2020,"20,000",13,
3757643,6283619790,13/07/2020,"100,000",12,
33228951,6287316331,13/07/2020,"10,000",13,
49548113,6286229141,13/07/2020,"50,000",14,
53676270,6277914693,13/07/2020,"100,000",12,
45562340,6280658565,13/07/2020,"10,000",12,
20385944,6278132685,13/07/2020,"10,000",12,
19013506,6170593131,13/07/2020,"50,000",13,
30239226,6281424895,13/07/2020,"20,000",12,
29188883,6285928221,13/07/2020,"20,000",13,
920087,6278584579,13/07/2020,"20,000",12,
53534752,6283000971,13/07/2020,"10,000",13,
41621254,6283195299,13/07/2020,"300,000",12,Mua h_
44609573,6285166842,13/07/2020,"100,000",13,
50488115,6277150485,13/07/2020,"20,000",12,
46883042,6277339096,13/07/2020,"100,000",12,
56615836,6277348317,13/07/2020,"30,000",12,
48217836,6280515297,13/07/2020,"100,000",12,
46216892,6286100750,13/07/2020,"30,000",14,
49736578,6276337362,13/07/2020,"100,000",14,
47392828,6279958713,13/07/2020,"50,000",12,
40492575,6284515405,13/07/2020,"20,000",12,
34609181,6282355499,13/07/2020,"100,000",14,Mua h_
27071758,6284759295,13/07/2020,"100,000",15,Mua h_
44356441,6210831943,13/07/2020,"50,000",14,
46334970,6217275198,13/07/2020,"50,000",12,
39720532,6299736566,14/07/2020,"10,000",13,
41480007,6287594075,14/07/2020,"20,000",13,
47906024,6298387574,14/07/2020,"10,000",12,
9538872,6301616261,14/07/2020,"100,000",12,
39854253,6288958339,14/07/2020,"10,000",12,
31300173,6300978004,14/07/2020,"10,000",13,
48530325,6297230259,14/07/2020,"30,000",13,
34302323,6297619301,14/07/2020,"10,000",13,
40109778,6296636899,14/07/2020,"20,000",13,
39040327,6291509057,14/07/2020,"10,000",13,
36291048,6290350211,14/07/2020,"50,000",12,
41658533,6288642828,14/07/2020,"20,000",12,
22972734,6302625254,14/07/2020,"100,000",13,
29557742,6291353071,14/07/2020,"20,000",15,
42940017,6289284384,14/07/2020,"10,000",12,
39648095,6297377818,14/07/2020,"50,000",13,
44134925,6302644082,14/07/2020,"10,000",12,
41953829,6295641337,14/07/2020,"50,000",13,
32665157,6291328271,14/07/2020,"10,000",13,
51052959,6298747952,14/07/2020,"10,000",13,
56561672,6290098147,14/07/2020,"20,000",12,
46366319,6289627095,14/07/2020,"20,000",12,
54104901,6298243577,14/07/2020,"300,000",12,Mua h_
51618092,6298400016,14/07/2020,"100,000",13,
44424328,6301425275,14/07/2020,"50,000",12,
38579055,6302768418,14/07/2020,"20,000",12,
24669183,6289286438,14/07/2020,"10,000",12,
39142261,6289492848,14/07/2020,"20,000",12,
284558,6299778792,14/07/2020,"100,000",12,
56703292,6296671221,14/07/2020,"20,000",12,
36044697,6298966071,14/07/2020,"50,000",13,Mua h_
47287325,6297676224,14/07/2020,"50,000",12,
49240977,6299617888,14/07/2020,"50,000",13,
57106727,6302595290,14/07/2020,"20,000",12,
44632466,6307896451,15/07/2020,"10,000",13,
50516524,6313819229,15/07/2020,"10,000",13,
51333936,6169675778,15/07/2020,"20,000",15,
36757550,6312482045,15/07/2020,"10,000",13,
52177197,6313593528,15/07/2020,"30,000",12,
25763718,6306495623,15/07/2020,"50,000",13,
39630437,6314039310,15/07/2020,"20,000",13,
36621913,6309948041,15/07/2020,"50,000",12,
50040397,6308627290,15/07/2020,"100,000",12,
40616800,6306608832,15/07/2020,"20,000",12,
44417965,6309947549,15/07/2020,"20,000",12,
22671301,6305680096,15/07/2020,"20,000",12,
44804066,6304937762,15/07/2020,"100,000",14,
45828809,6307080504,15/07/2020,"50,000",13,Mua h_
42764174,6308596799,15/07/2020,"100,000",13,Mua h_
55404468,6308825831,15/07/2020,"50,000",14,
14343636,6314038551,15/07/2020,"100,000",13,
44407525,6304908677,15/07/2020,"100,000",13,
34432918,6306493028,15/07/2020,"50,000",12,
56833249,6305687336,15/07/2020,"100,000",12,
56173906,6305324166,15/07/2020,"50,000",12,
56676878,6304390856,15/07/2020,"10,000",12,
45401894,6305087563,15/07/2020,"20,000",12,
35802850,6315297638,15/07/2020,"50,000",12,
53137895,6171685343,15/07/2020,"10,000",12,
14152743,6167011900,15/07/2020,"50,000",12,
46287977,6170567411,15/07/2020,"100,000",12,Mua h_
44552920,6308481227,15/07/2020,"20,000",12,
49886675,6307782502,15/07/2020,"50,000",14,
45767169,6312272106,15/07/2020,"10,000",13,
50280612,6308950991,15/07/2020,"50,000",12,
43659569,6314613893,15/07/2020,"50,000",12,
52809041,6313067101,15/07/2020,"200,000",12,Mua h_
39848473,6313339981,15/07/2020,"50,000",14,
55772983,6306320168,15/07/2020,"50,000",12,
53683193,6314253126,15/07/2020,"100,000",12,
45405818,6310968645,15/07/2020,"50,000",12,
38890295,6311024264,15/07/2020,"10,000",12,
54063602,6304285785,15/07/2020,"20,000",14,
21648955,6305473946,15/07/2020,"50,000",12,
57057865,6315691138,15/07/2020,"10,000",12,
47891693,6313448960,15/07/2020,"20,000",12,
42911733,6313735191,15/07/2020,"50,000",12,
43829655,6303822591,15/07/2020,"10,000",14,
52538732,6309935311,15/07/2020,"200,000",14,Mua h_
6127877,6323418082,16/07/2020,"10,000",13,Mua h_
19311030,6290871323,16/07/2020,"10,000",13,
38647040,6298582338,16/07/2020,"50,000",13,
34102867,6322309618,16/07/2020,"30,000",12,
46924461,6319337124,16/07/2020,"20,000",12,
55674725,6317156381,16/07/2020,"200,000",12,Mua h_
43877358,6316544996,16/07/2020,"50,000",13,
33672190,6322361744,16/07/2020,"30,000",13,
35005029,6322354046,16/07/2020,"50,000",13,Mua h_
139036,6319528906,16/07/2020,"100,000",13,Mua h_
46794409,6291013894,16/07/2020,"10,000",13,
2652349,6289287582,16/07/2020,"50,000",12,
42326586,6326808203,16/07/2020,"100,000",12,
41093191,6325701350,16/07/2020,"20,000",12,
40803401,6316673954,16/07/2020,"100,000",12,
44628086,6289973811,16/07/2020,"10,000",14,
35830743,6298169433,16/07/2020,"20,000",14,
51485396,6323250528,16/07/2020,"20,000",13,
38550505,6301904750,16/07/2020,"20,000",12,
46946897,6302523393,16/07/2020,"10,000",12,
32112705,6289726432,16/07/2020,"50,000",14,
56717348,6325544944,16/07/2020,"10,000",12,
49595237,6323121397,16/07/2020,"20,000",12,
40734099,6322098823,16/07/2020,"10,000",12,
50307251,6316378614,16/07/2020,"20,000",12,
36795507,6317189048,16/07/2020,"10,000",12,
45639055,6325874212,16/07/2020,"20,000",12,
45597234,6318782122,16/07/2020,"100,000",12,
39322912,6326155947,16/07/2020,"20,000",12,
42278085,6325423520,16/07/2020,"100,000",12,
36886065,6317881386,16/07/2020,"30,000",12,
54467448,6324708047,16/07/2020,"20,000",12,
44343441,6337931400,17/07/2020,"10,000",13,
49114382,6342774747,17/07/2020,"20,000",13,
42965991,6335117457,17/07/2020,"10,000",12,
45192861,6332809729,17/07/2020,"20,000",12,
32712121,6336652563,17/07/2020,"200,000",14,Mua h_
45136771,6333174693,17/07/2020,"50,000",13,Mua h_
36671493,6333690780,17/07/2020,"100,000",14,Mua h_
45096382,6334934520,17/07/2020,"100,000",13,Mua h_
20698986,6334685717,17/07/2020,"100,000",14,
37627173,6343270761,17/07/2020,"10,000",13,
21859704,6335427390,17/07/2020,"20,000",12,
38859293,6339444875,17/07/2020,"20,000",12,
42493854,6337543548,17/07/2020,"30,000",14,
40966464,6335432226,17/07/2020,"20,000",14,
55087827,6343138185,17/07/2020,"10,000",12,
31317178,6341991504,17/07/2020,"20,000",12,
41518519,6342954055,17/07/2020,"10,000",12,
40356553,6339522141,17/07/2020,"10,000",12,
32451733,6341745067,17/07/2020,"50,000",14,
45472048,6334340146,17/07/2020,"20,000",12,
53415211,6336938607,17/07/2020,"10,000",12,
53812483,6333692056,17/07/2020,"100,000",14,
42766630,6342823825,17/07/2020,"50,000",13,Mua h_
45888452,6342512047,17/07/2020,"30,000",12,
33956771,6331134508,17/07/2020,"10,000",13,
53898376,6332817448,17/07/2020,"20,000",13,
3596605,6347561596,18/07/2020,"20,000",13,
44757543,6347120692,18/07/2020,"20,000",13,
40998109,6351539189,18/07/2020,"50,000",13,
41539565,6346304067,18/07/2020,"100,000",12,
52193789,6351138253,18/07/2020,"100,000",13,
40078897,6352226587,18/07/2020,"50,000",13,Mua h_
26204945,6350298541,18/07/2020,"100,000",13,Mua h_
20894045,6347694767,18/07/2020,"100,000",12,Mua h_
30509594,6345604607,18/07/2020,"10,000",14,
56712446,6349117740,18/07/2020,"50,000",15,
35969619,6346511568,18/07/2020,"20,000",13,
19286195,6350557027,18/07/2020,"10,000",12,
51151521,6349970376,18/07/2020,"30,000",14,
52806279,6345147931,18/07/2020,"20,000",12,
50841726,6350118816,18/07/2020,"50,000",15,Mua h_
44727544,6346641131,18/07/2020,"30,000",13,Mua h_
40080628,6350350628,18/07/2020,"20,000",13,
39557297,6352140639,18/07/2020,"100,000",12,
56982627,6347724232,18/07/2020,"10,000",12,
46798371,6348145774,18/07/2020,"50,000",14,
42632929,6350727155,18/07/2020,"50,000",15,
53806138,6347873900,18/07/2020,"10,000",12,
56745132,6346230950,18/07/2020,"20,000",15,
35805155,6352304874,18/07/2020,"10,000",14,
40638146,6353224225,18/07/2020,"20,000",12,
8747064,6351694583,18/07/2020,"10,000",13,
47070814,6349761364,18/07/2020,"20,000",14,
48065610,6360983322,19/07/2020,"30,000",14,
9850572,6357522508,19/07/2020,"100,000",13,
44184967,6355084453,19/07/2020,"10,000",13,
45543392,6359011201,19/07/2020,"100,000",15,
44804066,6354346049,19/07/2020,"10,000",14,
50130809,6362567214,19/07/2020,"100,000",12,
26531022,6356971467,19/07/2020,"50,000",13,Mua h_
42305091,6354342248,19/07/2020,"10,000",13,
54856017,6362860398,19/07/2020,"200,000",14,Mua h_
45123039,6354684593,19/07/2020,"30,000",12,
50890980,6356009105,19/07/2020,"50,000",14,Mua h_
56414122,6360415584,19/07/2020,"30,000",14,Mua h_
55273885,6357616620,19/07/2020,"100,000",13,
47594284,6362551604,19/07/2020,"50,000",12,
42530520,6362288049,19/07/2020,"10,000",15,
46786704,6362144215,19/07/2020,"100,000",12,
43700775,6358093619,19/07/2020,"50,000",12,
44402430,6364023413,19/07/2020,"100,000",15,
36691336,6358653646,19/07/2020,"10,000",12,
46917574,6355086690,19/07/2020,"50,000",12,
4730198,6363288312,19/07/2020,"100,000",15,
37001052,6357335863,19/07/2020,"100,000",13,
40931603,6354458065,19/07/2020,"20,000",12,
42864219,6354709440,19/07/2020,"50,000",14,
34896763,6357788334,19/07/2020,"50,000",14,
49977039,6355741382,19/07/2020,"50,000",12,
10696079,6355898414,19/07/2020,"50,000",12,
44333380,6356386180,19/07/2020,"100,000",12,
56998277,6361117895,19/07/2020,"200,000",12,Mua h_
33557502,6360088572,19/07/2020,"100,000",14,
40937801,6363231298,19/07/2020,"50,000",12,
19794949,6355647439,19/07/2020,"100,000",14,Mua h_
38567548,6356250532,19/07/2020,"100,000",12,Mua h_
43261337,6363720816,19/07/2020,"200,000",13,
45530255,6368045175,20/07/2020,"20,000",13,Mua h_
48930125,6335374678,20/07/2020,"10,000",14,
38691900,6330583421,20/07/2020,"20,000",12,
35696392,6342120787,20/07/2020,"20,000",13,
38566570,6373834344,20/07/2020,"200,000",12,Mua h_
46774438,6375415393,20/07/2020,"10,000",13,
55819465,6364834433,20/07/2020,"20,000",13,
22088844,6371884728,20/07/2020,"20,000",13,
51759532,6374345892,20/07/2020,"100,000",12,
50721590,6366537094,20/07/2020,"50,000",14,Mua h_
43101324,6341362543,20/07/2020,"100,000",14,Mua h_
51752634,6369287881,20/07/2020,"10,000",13,
20387442,6333947194,20/07/2020,"200,000",14,Mua h_
45919253,6336547034,20/07/2020,"100,000",12,
50778736,6333343201,20/07/2020,"20,000",12,
28861379,6374821125,20/07/2020,"10,000",12,
44067102,6375818491,20/07/2020,"20,000",12,
26595309,6364146914,20/07/2020,"100,000",14,
49590586,6373268781,20/07/2020,"50,000",12,
51826272,6367338518,20/07/2020,"50,000",12,
39573887,6364357758,20/07/2020,"500,000",12,
23476259,6370791337,20/07/2020,"50,000",12,
349659,6373267598,20/07/2020,"20,000",15,
56498526,6369733985,20/07/2020,"20,000",14,Mua h_
51706161,6339523003,20/07/2020,"20,000",15,
44601124,6333940780,20/07/2020,"200,000",14,Mua h_
2996983,6336264534,20/07/2020,"50,000",12,
46887221,6339290018,20/07/2020,"100,000",13,
39081807,6333210630,20/07/2020,"10,000",12,
46969063,6342271087,20/07/2020,"20,000",12,
49792366,6337684129,20/07/2020,"20,000",13,
48907663,6366675829,20/07/2020,"100,000",14,
40713920,6372662290,20/07/2020,"20,000",12,
51689996,6365684487,20/07/2020,"10,000",12,
57150452,6374761447,20/07/2020,"20,000",14,
47298514,6371334034,20/07/2020,"50,000",12,
54627710,6373023325,20/07/2020,"100,000",14,
52112381,6337696898,20/07/2020,"50,000",14,Mua h_
42494438,6373879551,20/07/2020,"20,000",12,
40536099,6371884624,20/07/2020,"20,000",12,
21028233,6365876119,20/07/2020,"50,000",12,
42414892,6369102599,20/07/2020,"30,000",14,
13243014,6367373459,20/07/2020,"50,000",12,
38854023,6375688607,20/07/2020,"50,000",12,
54902977,6373288051,20/07/2020,"50,000",12,Mua h_
40384738,6372571371,20/07/2020,"30,000",12,
56481430,6369907917,20/07/2020,"200,000",14,
44290756,6386124073,21/07/2020,"10,000",15,
38919157,6384699255,21/07/2020,"10,000",14,
38517427,6379365048,21/07/2020,"20,000",14,Mua h_
49139985,6362747563,21/07/2020,"20,000",13,
46507949,6364359189,21/07/2020,"10,000",15,
50374480,6377209170,21/07/2020,"10,000",14,
42154329,6381166367,21/07/2020,"10,000",12,
45912652,6378966943,21/07/2020,"100,000",12,
41735664,6378095170,21/07/2020,"30,000",12,
54126585,6386388821,21/07/2020,"20,000",15,Mua h_
7827701,6378451995,21/07/2020,"100,000",13,Mua h_
10485215,6383277535,21/07/2020,"50,000",13,
46102957,6380136355,21/07/2020,"20,000",12,
28087722,6378204379,21/07/2020,"30,000",13,
30023822,6379194990,21/07/2020,"200,000",13,Mua h_
43853959,6355788598,21/07/2020,"100,000",12,
31307655,6377981935,21/07/2020,"30,000",12,
8239183,6385050351,21/07/2020,"100,000",12,
19105179,6378594491,21/07/2020,"10,000",14,
46909651,6377808250,21/07/2020,"30,000",13,Mua h_
55572673,6362897545,21/07/2020,"50,000",12,
47008492,6360464100,21/07/2020,"100,000",12,
55840982,6383760126,21/07/2020,"50,000",12,
48467601,6378453992,21/07/2020,"50,000",12,
50456454,6378358264,21/07/2020,"50,000",12,
49454603,6376448926,21/07/2020,"10,000",14,
49133943,6383371976,21/07/2020,"20,000",12,
45175370,6379186184,21/07/2020,"500,000",12,
23235529,6383636345,21/07/2020,"50,000",12,
47429304,6378145482,21/07/2020,"10,000",14,
47442223,6383364156,21/07/2020,"50,000",14,Mua h_
56624198,6386336536,21/07/2020,"100,000",12,
21165923,6386048910,21/07/2020,"100,000",13,Mua h_
42664520,6379970906,21/07/2020,"200,000",12,
17937154,6338798223,21/07/2020,"100,000",13,
55712399,6355000318,21/07/2020,"10,000",12,
49973692,6359501095,21/07/2020,"50,000",12,
34733312,6398907058,22/07/2020,"20,000",13,
53658911,6390625885,22/07/2020,"10,000",12,
33562530,6389100618,22/07/2020,"50,000",13,
45923940,6389607423,22/07/2020,"50,000",13,
48129944,6397758214,22/07/2020,"20,000",13,
48251980,6395961217,22/07/2020,"10,000",14,
44839799,6394868435,22/07/2020,"20,000",14,
41640095,6395698536,22/07/2020,"50,000",12,
179041,6395550203,22/07/2020,"500,000",12,
47301577,6391007992,22/07/2020,"100,000",13,Mua h_
36748877,6398806135,22/07/2020,"100,000",13,Mua h_
43218847,6390167525,22/07/2020,"50,000",14,
53515464,6388870139,22/07/2020,"20,000",12,
18058208,6392989898,22/07/2020,"30,000",13,
16888832,6398965206,22/07/2020,"10,000",14,Mua h_
35873601,6393843389,22/07/2020,"200,000",13,
56243641,6394626883,22/07/2020,"10,000",12,
44522453,6391264409,22/07/2020,"10,000",15,
43744372,6392757016,22/07/2020,"20,000",13,
41476703,6389752663,22/07/2020,"100,000",12,
38315714,6390472417,22/07/2020,"20,000",12,
